test,set,lab_id,file_id,bottle_id,time_d,smp
2,2.1,R01,27,1510,24.4,481.7
2,2.1,R01,27,1510,24.5,481.7
2,2.1,R01,27,1510,24.6,481.7
2,2.1,R01,27,1510,24.7,481.7
2,2.1,R01,27,1510,24.8,481.6
2,2.1,R01,27,1510,24.9,481.6
2,2.1,R01,27,1510,25,481.6
2,2.1,R01,27,1510,25.1,481.6
2,2.1,R01,27,1510,25.2,481.6
2,2.1,R01,27,1510,25.3,481.6
2,2.1,R01,27,1510,25.4,481.6
2,2.1,R01,27,1510,25.5,481.6
2,2.1,R01,27,1510,25.6,481.6
2,2.1,R01,27,1510,25.7,481.6
2,2.1,R01,27,1510,25.8,481.6
2,2.1,R01,27,1510,25.9,481.6
2,2.1,R01,27,1510,26,481.6
2,2.1,R01,27,1510,26.1,481.6
2,2.1,R01,27,1510,26.2,481.6
2,2.1,R01,27,1510,26.3,481.6
2,2.1,R01,27,1510,26.4,481.6
2,2.1,R01,27,1510,26.5,481.6
2,2.1,R01,27,1510,26.6,481.6
2,2.1,R01,27,1510,26.7,481.6
2,2.1,R01,27,1510,26.8,481.6
2,2.1,R01,27,1510,26.9,481.6
2,2.1,R01,27,1510,27,481.6
2,2.1,R01,27,1510,27.1,481.6
2,2.1,R01,27,1510,27.2,481.6
2,2.1,R01,27,1510,27.3,481.6
2,2.1,R01,27,1510,27.4,481.6
2,2.1,R01,27,1510,27.5,481.6
2,2.1,R01,27,1510,27.6,481.6
2,2.1,R01,27,1510,27.7,481.6
2,2.1,R01,27,1510,27.8,481.6
2,2.1,R01,27,1510,27.9,481.6
2,2.1,R01,27,1510,28,481.6
2,2.1,R01,27,1510,28.1,481.6
2,2.1,R01,27,1510,28.2,481.6
2,2.1,R01,27,1510,28.3,481.6
2,2.1,R01,27,1510,28.4,481.6
2,2.1,R01,27,1510,28.5,481.6
2,2.1,R01,27,1510,28.6,481.5
2,2.1,R01,27,1510,28.7,481.5
2,2.1,R01,27,1510,28.8,481.5
2,2.1,R01,27,1510,28.9,481.6
2,2.1,R01,27,1510,29,481.6
2,2.1,R01,27,1510,29.1,481.6
2,2.1,R01,27,1510,29.2,481.6
2,2.1,R01,27,1510,29.3,481.6
2,2.1,R01,27,1510,29.4,481.6
2,2.1,R01,27,1510,29.5,481.6
2,2.1,R01,27,1510,29.6,481.7
2,2.1,R01,27,1510,29.7,481.7
2,2.1,R01,27,1510,29.8,481.7
2,2.1,R01,27,1510,29.9,481.7
2,2.1,R01,27,1510,30,481.7
2,2.1,R01,27,1510,30.1,481.7
2,2.1,R01,27,1510,30.2,481.7
2,2.1,R01,27,1510,30.3,481.7
2,2.1,R01,27,1510,30.4,481.8
2,2.1,R01,27,1510,30.5,481.8
2,2.1,R01,27,1510,30.6,481.8
2,2.1,R01,27,1510,30.7,481.8
2,2.1,R01,27,1510,30.8,481.8
2,2.1,R01,27,1510,30.9,481.8
2,2.1,R01,27,1510,31,481.8
2,2.1,R01,27,1510,31.1,481.8
2,2.1,R01,27,1510,31.2,481.8
2,2.1,R01,27,1510,31.3,481.8
2,2.1,R01,27,1510,31.4,481.8
2,2.1,R01,27,1510,31.5,481.8
2,2.1,R01,27,1510,31.6,481.8
2,2.1,R01,27,1510,31.7,481.8
2,2.1,R01,27,1510,31.8,481.9
2,2.1,R01,27,1510,31.9,481.9
2,2.1,R01,27,1510,32,481.9
2,2.1,R01,27,1510,32.1,482
2,2.1,R01,27,1510,32.2,482.1
2,2.1,R01,27,1510,32.3,482.2
2,2.1,R01,27,1510,32.4,482.3
2,2.1,R01,27,1510,32.5,482.4
2,2.1,R01,27,1510,32.6,482.5
2,2.1,R01,27,1510,32.7,482.6
2,2.1,R01,27,1510,32.8,482.7
2,2.1,R01,27,1510,32.9,482.8
2,2.1,R01,27,1510,33,482.9
2,2.1,R01,27,1510,33.1,483.1
2,2.1,R01,27,1510,33.2,483.2
2,2.1,R01,27,1510,33.3,483.2
2,2.1,R01,27,1510,33.4,483.2
2,2.1,R01,27,1510,33.5,483.2
2,2.1,R01,27,1510,33.6,483.1
2,2.1,R01,27,1510,33.7,483.1
2,2.1,R01,27,1510,33.8,483.1
2,2.1,R01,27,1510,33.9,483
2,2.1,R01,27,1510,34,483
2,2.1,R01,27,1510,34.1,483
2,2.1,R01,27,1510,34.2,482.9
2,2.1,R01,27,1510,34.3,482.9
2,2.1,R01,27,1510,34.4,482.9
2,2.1,R01,27,1510,34.5,482.8
2,2.1,R01,27,1510,34.6,482.8
2,2.1,R01,27,1510,34.7,482.8
2,2.1,R01,27,1510,34.8,482.7
2,2.1,R01,27,1510,34.9,482.7
2,2.1,R01,27,1510,35,482.7
2,2.1,R01,27,1510,35.1,482.6
2,2.1,R01,27,1510,35.2,482.6
2,2.1,R01,27,1510,35.3,482.5
2,2.1,R01,27,1510,35.4,482.5
2,2.1,R01,27,1510,35.5,482.5
2,2.1,R01,27,1510,35.6,482.4
2,2.1,R01,27,1510,35.7,482.4
2,2.1,R01,27,1510,35.8,482.4
2,2.1,R01,27,1510,35.9,482.4
2,2.1,R01,27,1510,36,482.3
2,2.1,R01,27,1510,36.1,482.3
2,2.1,R01,27,1510,36.2,482.3
2,2.1,R01,27,1510,36.3,482.3
2,2.1,R01,27,1510,36.4,482.3
2,2.1,R01,27,1510,36.5,482.3
2,2.1,R01,27,1510,36.6,482.3
2,2.1,R01,27,1510,36.7,482.3
2,2.1,R01,27,1510,36.8,482.3
2,2.1,R01,27,1510,36.9,482.3
2,2.1,R01,27,1510,37,482.3
2,2.1,R01,27,1510,37.1,482.2
2,2.1,R01,27,1510,37.2,482.2
2,2.1,R01,27,1510,37.3,482.2
2,2.1,R01,27,1510,37.4,482.2
2,2.1,R01,27,1510,37.5,482.2
2,2.1,R01,27,1510,37.6,482.2
2,2.1,R01,27,1510,37.7,482.2
2,2.1,R01,27,1510,37.8,482.2
2,2.1,R01,27,1513,0,0
2,2.1,R01,27,1513,0.1,-0.4182
2,2.1,R01,27,1513,0.2,-0.1651
2,2.1,R01,27,1513,0.3,0.3271
2,2.1,R01,27,1513,0.4,1.115
2,2.1,R01,27,1513,0.5,2.002
2,2.1,R01,27,1513,0.6,4.156
2,2.1,R01,27,1513,0.7,6.627
2,2.1,R01,27,1513,0.8,9.877
2,2.1,R01,27,1513,0.9,17.96
2,2.1,R01,27,1513,1,24.82
2,2.1,R01,27,1513,1.1,38.27
2,2.1,R01,27,1513,1.2,47.67
2,2.1,R01,27,1513,1.3,62.68
2,2.1,R01,27,1513,1.4,72.77
2,2.1,R01,27,1513,1.5,82.81
2,2.1,R01,27,1513,1.6,97.83
2,2.1,R01,27,1513,1.7,107.2
2,2.1,R01,27,1513,1.8,117
2,2.1,R01,27,1513,1.9,131.1
2,2.1,R01,27,1513,2,140.7
2,2.1,R01,27,1513,2.1,154.8
2,2.1,R01,27,1513,2.2,164.5
2,2.1,R01,27,1513,2.3,178.9
2,2.1,R01,27,1513,2.4,189
2,2.1,R01,27,1513,2.5,199.3
2,2.1,R01,27,1513,2.6,215.2
2,2.1,R01,27,1513,2.7,226.1
2,2.1,R01,27,1513,2.8,237.2
2,2.1,R01,27,1513,2.9,253.5
2,2.1,R01,27,1513,3,263.2
2,2.1,R01,27,1513,3.1,274.9
2,2.1,R01,27,1513,3.2,282
2,2.1,R01,27,1513,3.3,290.9
2,2.1,R01,27,1513,3.4,295.8
2,2.1,R01,27,1513,3.5,300.1
2,2.1,R01,27,1513,3.6,305.8
2,2.1,R01,27,1513,3.7,309.1
2,2.1,R01,27,1513,3.8,312
2,2.1,R01,27,1513,3.9,315.9
2,2.1,R01,27,1513,4,318.2
2,2.1,R01,27,1513,4.1,321.1
2,2.1,R01,27,1513,4.2,322.9
2,2.1,R01,27,1513,4.3,325.4
2,2.1,R01,27,1513,4.4,326.8
2,2.1,R01,27,1513,4.5,328.2
2,2.1,R01,27,1513,4.6,330.1
2,2.1,R01,27,1513,4.7,331.2
2,2.1,R01,27,1513,4.8,332.4
2,2.1,R01,27,1513,4.9,333.9
2,2.1,R01,27,1513,5,334.8
2,2.1,R01,27,1513,5.1,336.1
2,2.1,R01,27,1513,5.2,336.8
2,2.1,R01,27,1513,5.3,337.8
2,2.1,R01,27,1513,5.4,338.4
2,2.1,R01,27,1513,5.5,339.1
2,2.1,R01,27,1513,5.6,340
2,2.1,R01,27,1513,5.7,340.5
2,2.1,R01,27,1513,5.8,341
2,2.1,R01,27,1513,5.9,341.8
2,2.1,R01,27,1513,6,342.3
2,2.1,R01,27,1513,6.1,343
2,2.1,R01,27,1513,6.2,343.5
2,2.1,R01,27,1513,6.3,344.1
2,2.1,R01,27,1513,6.4,344.5
2,2.1,R01,27,1513,6.5,344.8
2,2.1,R01,27,1513,6.6,345.3
2,2.1,R01,27,1513,6.7,345.7
2,2.1,R01,27,1513,6.8,346
2,2.1,R01,27,1513,6.9,346.5
2,2.1,R01,27,1513,7,346.9
2,2.1,R01,27,1513,7.1,347.4
2,2.1,R01,27,1513,7.2,347.8
2,2.1,R01,27,1513,7.3,348.3
2,2.1,R01,27,1513,7.4,348.6
2,2.1,R01,27,1513,7.5,348.9
2,2.1,R01,27,1513,7.6,349.4
2,2.1,R01,27,1513,7.7,349.7
2,2.1,R01,27,1513,7.8,350
2,2.1,R01,27,1513,7.9,350.5
2,2.1,R01,27,1513,8,350.8
2,2.1,R01,27,1513,8.1,351.2
2,2.1,R01,27,1513,8.2,351.5
2,2.1,R01,27,1513,8.3,351.9
2,2.1,R01,27,1513,8.4,352.2
2,2.1,R01,27,1513,8.5,352.5
2,2.1,R01,27,1513,8.6,352.9
2,2.1,R01,27,1513,8.7,353.2
2,2.1,R01,27,1513,8.8,353.5
2,2.1,R01,27,1513,8.9,353.9
2,2.1,R01,27,1513,9,354.2
2,2.1,R01,27,1513,9.1,354.6
2,2.1,R01,27,1513,9.2,354.9
2,2.1,R01,27,1513,9.3,355.2
2,2.1,R01,27,1513,9.4,355.4
2,2.1,R01,27,1513,9.5,355.6
2,2.1,R01,27,1513,9.6,355.9
2,2.1,R01,27,1513,9.7,356.2
2,2.1,R01,27,1513,9.8,356.4
2,2.1,R01,27,1513,9.9,356.8
2,2.1,R01,27,1513,10,356.9
2,2.1,R01,27,1513,10.1,357.2
2,2.1,R01,27,1513,10.2,357.4
2,2.1,R01,27,1513,10.3,357.8
2,2.1,R01,27,1513,10.4,357.9
2,2.1,R01,27,1513,10.5,358.1
2,2.1,R01,27,1513,10.6,358.4
2,2.1,R01,27,1513,10.7,358.6
2,2.1,R01,27,1513,10.8,358.8
2,2.1,R01,27,1513,10.9,359.1
2,2.1,R01,27,1513,11,359.4
2,2.1,R01,27,1513,11.1,359.7
2,2.1,R01,27,1513,11.2,359.9
2,2.1,R01,27,1513,11.3,360.1
2,2.1,R01,27,1513,11.4,360.3
2,2.1,R01,27,1513,11.5,360.4
2,2.1,R01,27,1513,11.6,360.7
2,2.1,R01,27,1513,11.7,360.9
2,2.1,R01,27,1513,11.8,361.1
2,2.1,R01,27,1513,11.9,361.4
2,2.1,R01,27,1513,12,361.6
2,2.1,R01,27,1513,12.1,361.8
2,2.1,R01,27,1513,12.2,362
2,2.1,R01,27,1513,12.3,362.2
2,2.1,R01,27,1513,12.4,362.3
2,2.1,R01,27,1513,12.5,362.5
2,2.1,R01,27,1513,12.6,362.7
2,2.1,R01,27,1513,12.7,362.9
2,2.1,R01,27,1513,12.8,363
2,2.1,R01,27,1513,12.9,363.3
2,2.1,R01,27,1513,13,363.5
2,2.1,R01,27,1513,13.1,363.7
2,2.1,R01,27,1513,13.2,363.8
2,2.1,R01,27,1513,13.3,364
2,2.1,R01,27,1513,13.4,364.1
2,2.1,R01,27,1513,13.5,364.3
2,2.1,R01,27,1513,13.6,364.5
2,2.1,R01,27,1513,13.7,364.6
2,2.1,R01,27,1513,13.8,364.7
2,2.1,R01,27,1513,13.9,364.9
2,2.1,R01,27,1513,14,365.1
2,2.1,R01,27,1513,14.1,365.3
2,2.1,R01,27,1513,14.2,365.4
2,2.1,R01,27,1513,14.3,365.6
2,2.1,R01,27,1513,14.4,365.8
2,2.1,R01,27,1513,14.5,365.9
2,2.1,R01,27,1513,14.6,366.1
2,2.1,R01,27,1513,14.7,366.2
2,2.1,R01,27,1513,14.8,366.4
2,2.1,R01,27,1513,14.9,366.6
2,2.1,R01,27,1513,15,366.8
2,2.1,R01,27,1513,15.1,367
2,2.1,R01,27,1513,15.2,367.2
2,2.1,R01,27,1513,15.3,367.4
2,2.1,R01,27,1513,15.4,367.6
2,2.1,R01,27,1513,15.5,367.7
2,2.1,R01,27,1513,15.6,367.9
2,2.1,R01,27,1513,15.7,368
2,2.1,R01,27,1513,15.8,368.2
2,2.1,R01,27,1513,15.9,368.4
2,2.1,R01,27,1513,16,368.5
2,2.1,R01,27,1513,16.1,368.7
2,2.1,R01,27,1513,16.2,368.8
2,2.1,R01,27,1513,16.3,369
2,2.1,R01,27,1513,16.4,369.2
2,2.1,R01,27,1513,16.5,369.3
2,2.1,R01,27,1513,16.6,369.5
2,2.1,R01,27,1513,16.7,369.6
2,2.1,R01,27,1513,16.8,369.8
2,2.1,R01,27,1513,16.9,369.9
2,2.1,R01,27,1513,17,370.1
2,2.1,R01,27,1513,17.1,370.3
2,2.1,R01,27,1513,17.2,370.4
2,2.1,R01,27,1513,17.3,370.6
2,2.1,R01,27,1513,17.4,370.7
2,2.1,R01,27,1513,17.5,370.8
2,2.1,R01,27,1513,17.6,371.1
2,2.1,R01,27,1513,17.7,371.2
2,2.1,R01,27,1513,17.8,371.4
2,2.1,R01,27,1513,17.9,371.6
2,2.1,R01,27,1513,18,371.7
2,2.1,R01,27,1513,18.1,371.9
2,2.1,R01,27,1513,18.2,372
2,2.1,R01,27,1513,18.3,372.2
2,2.1,R01,27,1513,18.4,372.3
2,2.1,R01,27,1513,18.5,372.4
2,2.1,R01,27,1513,18.6,372.6
2,2.1,R01,27,1513,18.7,372.7
2,2.1,R01,27,1513,18.8,372.8
2,2.1,R01,27,1513,18.9,373
2,2.1,R01,27,1513,19,373.1
2,2.1,R01,27,1513,19.1,373.3
2,2.1,R01,27,1513,19.2,373.4
2,2.1,R01,27,1513,19.3,373.6
2,2.1,R01,27,1513,19.4,373.7
2,2.1,R01,27,1513,19.5,373.8
2,2.1,R01,27,1513,19.6,374
2,2.1,R01,27,1513,19.7,374.1
2,2.1,R01,27,1513,19.8,374.3
2,2.1,R01,27,1513,19.9,374.5
2,2.1,R01,27,1513,20,374.6
2,2.1,R01,27,1513,20.1,374.8
2,2.1,R01,27,1513,20.2,375
2,2.1,R01,27,1513,20.3,375.2
2,2.1,R01,27,1513,20.4,375.3
2,2.1,R01,27,1513,20.5,375.5
2,2.1,R01,27,1513,20.6,375.7
2,2.1,R01,27,1513,20.7,375.8
2,2.1,R01,27,1513,20.8,375.9
2,2.1,R01,27,1513,20.9,376.1
2,2.1,R01,27,1513,21,376.3
2,2.1,R01,27,1513,21.1,376.5
2,2.1,R01,27,1513,21.2,376.6
2,2.1,R01,27,1513,21.3,376.8
2,2.1,R01,27,1513,21.4,377
2,2.1,R01,27,1513,21.5,377.1
2,2.1,R01,27,1513,21.6,377.3
2,2.1,R01,27,1513,21.7,377.5
2,2.1,R01,27,1513,21.8,377.6
2,2.1,R01,27,1513,21.9,377.8
2,2.1,R01,27,1513,22,377.9
2,2.1,R01,27,1513,22.1,378
2,2.1,R01,27,1513,22.2,378.2
2,2.1,R01,27,1513,22.3,378.3
2,2.1,R01,27,1513,22.4,378.4
2,2.1,R01,27,1513,22.5,378.5
2,2.1,R01,27,1513,22.6,378.7
2,2.1,R01,27,1513,22.7,378.8
2,2.1,R01,27,1513,22.8,378.9
2,2.1,R01,27,1513,22.9,379.1
2,2.1,R01,27,1513,23,379.2
2,2.1,R01,27,1513,23.1,379.4
2,2.1,R01,27,1513,23.2,379.5
2,2.1,R01,27,1513,23.3,379.6
2,2.1,R01,27,1513,23.4,379.8
2,2.1,R01,27,1513,23.5,379.9
2,2.1,R01,27,1513,23.6,380
2,2.1,R01,27,1513,23.7,380.2
2,2.1,R01,27,1513,23.8,380.3
2,2.1,R01,27,1513,23.9,380.5
2,2.1,R01,27,1513,24,380.6
2,2.1,R01,27,1513,24.1,380.8
2,2.1,R01,27,1513,24.2,380.9
2,2.1,R01,27,1513,24.3,381.1
2,2.1,R01,27,1513,24.4,381.2
2,2.1,R01,27,1513,24.5,381.3
2,2.1,R01,27,1513,24.6,381.5
2,2.1,R01,27,1513,24.7,381.6
2,2.1,R01,27,1513,24.8,381.8
2,2.1,R01,27,1513,24.9,382
2,2.1,R01,27,1513,25,382.1
2,2.1,R01,27,1513,25.1,382.3
2,2.1,R01,27,1513,25.2,382.5
2,2.1,R01,27,1513,25.3,382.7
2,2.1,R01,27,1513,25.4,382.8
2,2.1,R01,27,1513,25.5,383
2,2.1,R01,27,1513,25.6,383.2
2,2.1,R01,27,1513,25.7,383.3
2,2.1,R01,27,1513,25.8,383.5
2,2.1,R01,27,1513,25.9,383.7
2,2.1,R01,27,1513,26,383.8
2,2.1,R01,27,1513,26.1,384
2,2.1,R01,27,1513,26.2,384.1
2,2.1,R01,27,1513,26.3,384.3
2,2.1,R01,27,1513,26.4,384.5
2,2.1,R01,27,1513,26.5,384.6
2,2.1,R01,27,1513,26.6,384.7
2,2.1,R01,27,1513,26.7,384.8
2,2.1,R01,27,1513,26.8,384.9
2,2.1,R01,27,1513,26.9,385
2,2.1,R01,27,1513,27,385.1
2,2.1,R01,27,1513,27.1,385.2
2,2.1,R01,27,1513,27.2,385.3
2,2.1,R01,27,1513,27.3,385.4
2,2.1,R01,27,1513,27.4,385.5
2,2.1,R01,27,1513,27.5,385.5
2,2.1,R01,27,1513,27.6,385.7
2,2.1,R01,27,1513,27.7,385.7
2,2.1,R01,27,1513,27.8,385.8
2,2.1,R01,27,1513,27.9,385.9
2,2.1,R01,27,1513,28,386
2,2.1,R01,27,1513,28.1,386.2
2,2.1,R01,27,1513,28.2,386.3
2,2.1,R01,27,1513,28.3,386.5
2,2.1,R01,27,1513,28.4,386.7
2,2.1,R01,27,1513,28.5,386.8
2,2.1,R01,27,1513,28.6,387
2,2.1,R01,27,1513,28.7,387.1
2,2.1,R01,27,1513,28.8,387.2
2,2.1,R01,27,1513,28.9,387.4
2,2.1,R01,27,1513,29,387.5
2,2.1,R01,27,1513,29.1,387.6
2,2.1,R01,27,1513,29.2,387.7
2,2.1,R01,27,1513,29.3,387.8
2,2.1,R01,27,1513,29.4,387.9
2,2.1,R01,27,1513,29.5,388
2,2.1,R01,27,1513,29.6,388.1
2,2.1,R01,27,1513,29.7,388.1
2,2.1,R01,27,1513,29.8,388.2
2,2.1,R01,27,1513,29.9,388.3
2,2.1,R01,27,1513,30,388.4
2,2.1,R01,27,1513,30.1,388.5
2,2.1,R01,27,1513,30.2,388.6
2,2.1,R01,27,1513,30.3,388.7
2,2.1,R01,27,1513,30.4,388.8
2,2.1,R01,27,1513,30.5,388.9
2,2.1,R01,27,1513,30.6,389.1
2,2.1,R01,27,1513,30.7,389.2
2,2.1,R01,27,1513,30.8,389.3
2,2.1,R01,27,1513,30.9,389.4
2,2.1,R01,27,1513,31,389.5
2,2.1,R01,27,1513,31.1,389.7
2,2.1,R01,27,1513,31.2,389.8
2,2.1,R01,27,1513,31.3,389.9
2,2.1,R01,27,1513,31.4,390
2,2.1,R01,27,1513,31.5,390.1
2,2.1,R01,27,1513,31.6,390.3
2,2.1,R01,27,1513,31.7,390.3
2,2.1,R01,27,1513,31.8,390.4
2,2.1,R01,27,1513,31.9,390.6
2,2.1,R01,27,1513,32,390.6
2,2.1,R01,27,1513,32.1,390.8
2,2.1,R01,27,1513,32.2,390.8
2,2.1,R01,27,1513,32.3,391
2,2.1,R01,27,1513,32.4,391
2,2.1,R01,27,1513,32.5,391.1
2,2.1,R01,27,1513,32.6,391.3
2,2.1,R01,27,1513,32.7,391.3
2,2.1,R01,27,1513,32.8,391.4
2,2.1,R01,27,1513,32.9,391.5
2,2.1,R01,27,1513,33,391.5
2,2.1,R01,27,1513,33.1,391.6
2,2.1,R01,27,1513,33.2,391.7
2,2.1,R01,27,1513,33.3,391.8
2,2.1,R01,27,1513,33.4,391.9
2,2.1,R01,27,1513,33.5,392
2,2.1,R01,27,1513,33.6,392.1
2,2.1,R01,27,1513,33.7,392.1
2,2.1,R01,27,1513,33.8,392.2
2,2.1,R01,27,1513,33.9,392.3
2,2.1,R01,27,1513,34,392.4
2,2.1,R01,27,1513,34.1,392.5
2,2.1,R01,27,1513,34.2,392.6
2,2.1,R01,27,1513,34.3,392.7
2,2.1,R01,27,1513,34.4,392.8
2,2.1,R01,27,1513,34.5,392.9
2,2.1,R01,27,1513,34.6,393.1
2,2.1,R01,27,1513,34.7,393.2
2,2.1,R01,27,1513,34.8,393.3
2,2.1,R01,27,1513,34.9,393.5
2,2.1,R01,27,1513,35,393.6
2,2.1,R01,27,1513,35.1,393.8
2,2.1,R01,27,1513,35.2,393.9
2,2.1,R01,27,1513,35.3,394
2,2.1,R01,27,1513,35.4,394.2
2,2.1,R01,27,1513,35.5,394.3
2,2.1,R01,27,1513,35.6,394.5
2,2.1,R01,27,1513,35.7,394.6
2,2.1,R01,27,1513,35.8,394.7
2,2.1,R01,27,1513,35.9,394.9
2,2.1,R01,27,1513,36,395
2,2.1,R01,27,1513,36.1,395.3
2,2.1,R01,27,1513,36.2,395.4
2,2.1,R01,27,1513,36.3,395.6
2,2.1,R01,27,1513,36.4,395.8
2,2.1,R01,27,1513,36.5,395.9
2,2.1,R01,27,1513,36.6,396.1
2,2.1,R01,27,1513,36.7,396.1
2,2.1,R01,27,1513,36.8,396.1
2,2.1,R01,27,1513,36.9,396.1
2,2.1,R01,27,1513,37,396.1
2,2.1,R01,27,1513,37.1,396.1
2,2.1,R01,27,1513,37.2,396.1
2,2.1,R01,27,1513,37.3,396.1
2,2.1,R01,27,1513,37.4,396.1
2,2.1,R01,27,1513,37.5,396.1
2,2.1,R01,27,1513,37.6,396.1
2,2.1,R01,27,1513,37.7,396.1
2,2.1,R01,27,1513,37.8,396.1
2,2.1,R01,27,1514,0,0
2,2.1,R01,27,1514,0.1,4.514
2,2.1,R01,27,1514,0.2,10.58
2,2.1,R01,27,1514,0.3,20.14
2,2.1,R01,27,1514,0.4,28.62
2,2.1,R01,27,1514,0.5,41.74
2,2.1,R01,27,1514,0.6,64.81
2,2.1,R01,27,1514,0.7,74.63
2,2.1,R01,27,1514,0.8,83.33
2,2.1,R01,27,1514,0.9,96.31
2,2.1,R01,27,1514,1,105.5
2,2.1,R01,27,1514,1.1,119.6
2,2.1,R01,27,1514,1.2,129.1
2,2.1,R01,27,1514,1.3,144.7
2,2.1,R01,27,1514,1.4,154.6
2,2.1,R01,27,1514,1.5,163.6
2,2.1,R01,27,1514,1.6,177
2,2.1,R01,27,1514,1.7,186.5
2,2.1,R01,27,1514,1.8,196.3
2,2.1,R01,27,1514,1.9,211.5
2,2.1,R01,27,1514,2,222.2
2,2.1,R01,27,1514,2.1,239
2,2.1,R01,27,1514,2.2,250.3
2,2.1,R01,27,1514,2.3,267.5
2,2.1,R01,27,1514,2.4,278.4
2,2.1,R01,27,1514,2.5,287
2,2.1,R01,27,1514,2.6,294.4
2,2.1,R01,27,1514,2.7,300.9
2,2.1,R01,27,1514,2.8,307.1
2,2.1,R01,27,1514,2.9,316.2
2,2.1,R01,27,1514,3,319.1
2,2.1,R01,27,1514,3.1,322.6
2,2.1,R01,27,1514,3.2,324.9
2,2.1,R01,27,1514,3.3,327.9
2,2.1,R01,27,1514,3.4,330
2,2.1,R01,27,1514,3.5,331.9
2,2.1,R01,27,1514,3.6,334.9
2,2.1,R01,27,1514,3.7,336.7
2,2.1,R01,27,1514,3.8,337.9
2,2.1,R01,27,1514,3.9,339.7
2,2.1,R01,27,1514,4,340.8
2,2.1,R01,27,1514,4.1,342.3
2,2.1,R01,27,1514,4.2,343.2
2,2.1,R01,27,1514,4.3,344.8
2,2.1,R01,27,1514,4.4,345.8
2,2.1,R01,27,1514,4.5,346.7
2,2.1,R01,27,1514,4.6,348
2,2.1,R01,27,1514,4.7,348.8
2,2.1,R01,27,1514,4.8,349.6
2,2.1,R01,27,1514,4.9,350.8
2,2.1,R01,27,1514,5,351.6
2,2.1,R01,27,1514,5.1,352.8
2,2.1,R01,27,1514,5.2,353.6
2,2.1,R01,27,1514,5.3,354.6
2,2.1,R01,27,1514,5.4,355.4
2,2.1,R01,27,1514,5.5,356.1
2,2.1,R01,27,1514,5.6,357.2
2,2.1,R01,27,1514,5.7,357.8
2,2.1,R01,27,1514,5.8,358.4
2,2.1,R01,27,1514,5.9,359.4
2,2.1,R01,27,1514,6,360.1
2,2.1,R01,27,1514,6.1,361
2,2.1,R01,27,1514,6.2,361.6
2,2.1,R01,27,1514,6.3,362.4
2,2.1,R01,27,1514,6.4,362.9
2,2.1,R01,27,1514,6.5,363.3
2,2.1,R01,27,1514,6.6,364
2,2.1,R01,27,1514,6.7,364.4
2,2.1,R01,27,1514,6.8,364.8
2,2.1,R01,27,1514,6.9,365.5
2,2.1,R01,27,1514,7,366
2,2.1,R01,27,1514,7.1,366.7
2,2.1,R01,27,1514,7.2,367.1
2,2.1,R01,27,1514,7.3,367.7
2,2.1,R01,27,1514,7.4,368.2
2,2.1,R01,27,1514,7.5,368.5
2,2.1,R01,27,1514,7.6,369.1
2,2.1,R01,27,1514,7.7,369.5
2,2.1,R01,27,1514,7.8,369.9
2,2.1,R01,27,1514,7.9,370.5
2,2.1,R01,27,1514,8,370.9
2,2.1,R01,27,1514,8.1,371.6
2,2.1,R01,27,1514,8.2,371.8
2,2.1,R01,27,1514,8.3,372.3
2,2.1,R01,27,1514,8.4,372.6
2,2.1,R01,27,1514,8.5,372.9
2,2.1,R01,27,1514,8.6,373.3
2,2.1,R01,27,1514,8.7,373.6
2,2.1,R01,27,1514,8.8,374
2,2.1,R01,27,1514,8.9,374.5
2,2.1,R01,27,1514,9,374.8
2,2.1,R01,27,1514,9.1,375.2
2,2.1,R01,27,1514,9.2,375.5
2,2.1,R01,27,1514,9.3,375.9
2,2.1,R01,27,1514,9.4,376.2
2,2.1,R01,27,1514,9.5,376.5
2,2.1,R01,27,1514,9.6,376.9
2,2.1,R01,27,1514,9.7,377.1
2,2.1,R01,27,1514,9.8,377.4
2,2.1,R01,27,1514,9.9,377.7
2,2.1,R01,27,1514,10,377.9
2,2.1,R01,27,1514,10.1,378.3
2,2.1,R01,27,1514,10.2,378.5
2,2.1,R01,27,1514,10.3,378.9
2,2.1,R01,27,1514,10.4,379.1
2,2.1,R01,27,1514,10.5,379.4
2,2.1,R01,27,1514,10.6,379.9
2,2.1,R01,27,1514,10.7,380.1
2,2.1,R01,27,1514,10.8,380.4
2,2.1,R01,27,1514,10.9,380.8
2,2.1,R01,27,1514,11,381.1
2,2.1,R01,27,1514,11.1,381.6
2,2.1,R01,27,1514,11.2,381.9
2,2.1,R01,27,1514,11.3,382.3
2,2.1,R01,27,1514,11.4,382.6
2,2.1,R01,27,1514,11.5,382.9
2,2.1,R01,27,1514,11.6,383.4
2,2.1,R01,27,1514,11.7,383.6
2,2.1,R01,27,1514,11.8,383.9
2,2.1,R01,27,1514,11.9,384.3
2,2.1,R01,27,1514,12,384.6
2,2.1,R01,27,1514,12.1,384.8
2,2.1,R01,27,1514,12.2,385
2,2.1,R01,27,1514,12.3,385.2
2,2.1,R01,27,1514,12.4,385.4
2,2.1,R01,27,1514,12.5,385.5
2,2.1,R01,27,1514,12.6,385.7
2,2.1,R01,27,1514,12.7,385.9
2,2.1,R01,27,1514,12.8,386.1
2,2.1,R01,27,1514,12.9,386.3
2,2.1,R01,27,1514,13,386.5
